batch,image,text
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355913-1031840240729712.png,Congratulations Dr Surendra Chhetri for splendid performance in MEC MD/MS Common Entrance Examination 2078. Online PG Nepal would like to wish you more success in your career ahead. Best wishes.
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355914-5358963844117062.png,"It’s still not too late to make those New Years resolutions! Here’s your second chance, Happy Chinese New Year everyone! Come join us at Anytime Fitness Buckley!"
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355915-1241306670008881.png,"The Warner Bros. Discovery Access Programs Early Career Bootcamp is an opportunity for underrepresented talent to experience what a career in the entertainment industry entails. If you’re interested in a career in entertainment, this week-long bootcamp is for you! The curriculum will cover the lifespan of a TV show with topics ranging from Network Development to Post-Production, through several roundtable discussions with up-and-coming talent and junior executives. Facilitators will lead practical conversations on breaking-in and offer tangible tools to jump start their careers. Scheduled for August to September. Eligibility Criteria: Early career professionals with strong interest in learning about different facets of the entertainment industry (from creative to corporate), 1-3 years of work experience in the industry (highly preferred), Must be able to work in the US, Must be 19 years of age or older. Apply by June 12 at 5pm CST here: https://illuminatives.org/the-future-is-indigenous/ #Careers #Entertainment #Writers #Indigenous #TVandFilm #NativeAmerican #RepresentationMatters"
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355920-1496465977423232.png,"Today is the second anniversary of the murder of George Floyd. His public murder was the catalyst for some much needed change in so many communities! His murder also spurred our chapter to launch a creative way to protest in the height of a global pandemic which led to the Springfield city council naming May 31st ""Black Lives Matter Solidarity Day"". Join us this Sunday as we host our third annual car procession protest and annual BLM Solidarity Day recognition. As Dr. Martin Luther King Jr. said, ""Let us be dissatisfied until America will no longer have a high blood pressure of creeds and an anemia of deeds!"" We will fight until our country's ""deeds"" matches its ""words""!!! FB event link: https://fb.me/e/5ip4GFIAz"
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355921-1746205985589333.png,Still need something to watch tonight? Here are some Filipino movies that can fufill your Valentine’s Day romance fix! Which one’s have you seen? Leave your review in the comments!
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355922-1133984384038746.png,"When Priscilla came to us in 2020, she had been rescued from a life of solitary confinement living in her families basement. Overfed and with hooves that had never been trimmed, Priscilla was unable to walk most of the time. When she had assistance, she would get outside for a few moments, but didn’t enjoy it. The grass and weeds were heavily overgrown, her belly would drag and be scratched, she would trip over her hooves and step on her belly. Once Priscilla was rescued she was given time to grieve the life she had known, got immediate hoof and medical attention, and began a road to recovery with a healthy diet. Today she has zero mobility issues and enjoys living in a herd with her friends. $2 Tuesday Club helped save her life. Please join today if you would like to help us continue to provide food, shelter, and medical care for pigs like Priscilla. Linktr.ee/outsidersfarm:=:https://linktr.ee/outsidersfarm"
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355923-1427178717911092.png,It's time for new blood in Congress! Rep. Dave Williams for US Representative- meet him tomorrow tonight 6/8 👇👇 Daveforcolorado.com
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355924-4830467933678110.png,Adamsdale Rd.
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355930-2513765655423164.png,"📣We are currently interviewing NURSES for the direct-hire positions at the hospital in Ohio, USA! Submit your resumes now at ConneticsUSA.com/Application:=:https://apply.conneticsusa.com/careers/54075-General/jobs/11510798-Staff-Nurse/apply 𝗥𝗲𝗾𝘂𝗶𝗿𝗲𝗺𝗲𝗻𝘁𝘀: • NCLEX passer • Minimum of 12 months current experience • RNs whose country of birth is India, approval notice of previous Priority Date is a must. 𝗪𝗵𝘆 𝗖𝗼𝗻𝗻𝗲𝘁𝗶𝗰𝘀? • #1 Direct hire partner for Internationally educated nurses. • A dedicated team with 205 + cumulative years in the industry. • Certified for ethical recruitment practices by CGFNS. • Member of the American Association of International Healthcare Recruitment. • We provide a complimentary IELTS scholarship for our Connetics nurses. • We are offering an NCLEX scholarship program. • We are offering $1,000 to anyone who refers a nurse. • We don't charge any recruitment fees. We also have many more options for hospitals and nursing homes all over the USA! Send us your resume and we will call you to discuss the options. #ConneticsUSA #DirectHire #RecruitmentAgency #Nurse #Nursingjobs #jobsintheusa"
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355931-1682194098839356.png,"Imagine sucking Putin's dick so hard, just to own the libz. This guy stands for everything conservatives say they don't like but secretly jerk off to when the lights are out and the doors are closed. Putin has been in charge of Russia as president and prime minister for 23 years. Putin is notorious for cronyism and corruption. Putin is known for repression of domestic opponents and free speech. He is the architect of military aggression and chaotic disruption abroad. Putin has legitimized and normalized assassination as a tool of state policy. Putin has run Russia's economy into the ground and now thanks to renewed sanctions it's going to get a lot worse. Businesses flee Russia because they cannot rely on the Rule of Law there to protect their business dealings or prevent attempts at extortion and bribery. Russian forces in Syria have murdered civilians and helped destroy the country. This man is an avowed enemy of America, and watching Fox News and Republicans-For-Trump reveal themselves as Russian puppets and shills would be hilarious if it wasn't the new Fresh Hell that Americans have to wake up to."
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355932-1082342872364038.png,"Brand New Beer Alert! On tap now is a brand new lager and style of beer we've never brewed before. Introducing the Thirsty Mare Mexican Lager...a light crisp beer with a maize color derived from the flaked corn used in brewing, this refreshing lager has a low hops profile and a hint of grapefruit in the background. Come in today at noon to give it a try and stay for Pub Poll at 6:30."
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355934-5016251015087577.png,We're closing at 7 pm tonight to celebrate the beginning of the Chinese New Year. We wish for all of you to be happy and prosperous in the new year!🐯 - Oriental Jade & the Lo Family
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355940-305406821756894.png,"Open borders for America, open borders for Seattle"
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355941-979364282675728.png,Here's a crazy statistic from Jaret Lansford at KTIV News 4. This is the least amount of snowfall Sioux City has ever seen through February 6th going back 120 years. Some very OLD records being broken right now.
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355950-383939073762919.png,Censorship is the smothering of art and argument.
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355960-567379301411594.png,"TODAY'S SEVERE WEATHER POTENTIAL (Tuesday) will exist largely across the Central Great Plains. Coverage for storms will be highest over Southeastern NE, Southwest IA, and Northeast KS. Multiple complexes of storms (MCSs) will form and move towards the east from the evening to the overnight hours. Damaging winds and large hail will be the main hazards. The #tornado thread will be mitigated by strong outflow production within the storm's downdrafts & overall limited deep moisture when storms first develop. But a tornado or two is possible #severeweather #tornadoes #kswx #iawx #MOWX #newx #okwx #sdwx -Stephen Jones"
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355964-915493452442532.png,"We don’t even know where to begin. Example 8,300,627 of why he is beneath the office."
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355966-478064650586606.png,"Sharing intel with an enemy, in support of another enemy is treason is it not? #ClearAndPresentDanger #impeachjoebiden https://www.nytimes.com/2022/02/25/us/politics/us-china-russia-ukraine.html?fbclid=IwAR05VAUSwAdTF0mhE8b-_HHT25H_T3scIkl09ZBWBfmj-UpYv0WowCPszCs:=:https://www.nytimes.com/2022/02/25/us/politics/us-china-russia-ukraine.html"
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/355983-10166080164315063.png,"URGENT REQUEST-WE NEED VOLUNTEERS-ANIMALS NEED YOU Are you an animal enthusiast who wants to make a difference in the world? Animal Care volunteering is perfect for the active, outdoor types who want a little exercise and fresh air! Animal care consists of providing food and water, collecting eggs, cleaning water containers and some pens, and herding birds into predator proof enclosures at sunset. For more information please email volunteer@cwrescue.org. . . #cwr #carolinawaterfowl #carolinawaterfowlrescue #carolinawaterfowlrescuegroup #CWR #makeadifferencetoday #helpanimals #animalrescue #volunteers #volunteersneeded #volunteerism #Volunteer #volunteer #volunteering #volunteerwork"
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/356002-4054257338032730.png,THE BEST Crack Dip EVER! (Ranch Style!) See Recipe: https://ed.gr/dul3m:=:https://princesspinkygirl.com/crack-dip/
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/356004-10159834823624618.png,"Statement of Bishop Joe Vásquez on Migrant Deaths in San Antonio ""We pray through the intercession of our Blessed Mother, for the lives lost in this tragedy and for those who are living in and facing difficult decisions, may they know the comfort of her loving embrace."" You can also view his statement on our website - austindiocese.org/messages:=:https://austindiocese.org/messages."
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/356021-10159477924698884.png,"Announcing the 2022 Law Alumni Weekend Honorees! These nine recipients were selected in celebration of their distinguished achievements and service ‎to the College of Law, the legal profession, Syracuse University, or the world ‎at large. Read on for more information about our Law Honors Award recipients: https://bit.ly/3noqqwz:=:http://law.syr.edu/alumni-friends/alumni-calendar-of-events/syracuse-law-annual-alumni-awards/2022-syracuse-law-honors-awards-recipients/ And our Alumni of Color Award recipients: https://bit.ly/3I1IW7e:=:http://law.syr.edu/alumni-friends/syracuse-university-college-of-law-alumni-of-color-awards/2022-alumni-of-color-awards/ Please join us from September 22-24 for our 2022 Law Alumni Weekend to celebrate this year’s honorees!"
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/356030-5257794490906449.png,Recipe: https://ed.gr/dul73:=:https://easybudgetrecipes.com/dorito-taco-salad/ This Dorito Taco Salad recipe is one of our favorite easy dinners. It’s a quick and easy recipe!
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/356032-4878779168857479.png,We are seeing A-line of strong non severe storms pushing their way North eastward along the I 29 cordor we have had reports of small hail associated with this line as well.
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/356040-2112643998913972.png,"#BettyWhiteChallenge In honor of Betty White’s 100th birthday on January 17th, Almost Home Pet Rescue has joined the #BettyWhiteChallenge to raise money to continue our mission of helping homeless animals in the Houston area find their forever homes. Betty White was a lifelong animal advocate and this challenge aims to honor her wonderful legacy by making a difference in the lives of animals in need. Help us help her legacy live on! Please consider making a donation - no amount is too small! Please share! #bettywhite"
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/356042-3199349513709004.png,"🚨Hello, We are looking for our Missing Brothers & Sisters throughout Oklahoma. In efforts to spread awareness and help find these missing persons, we ask that you share these post and contact the authorities with any information, Thanks. #Oklahoma#OK#Tulsa#MissingPersons#OklahomaCity#Christian#Helpfindme#Missing#communitysupport"
batch_4,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_4/356051-2743802775913494.png,"Slow Cooker Taco Chicken and Rice – only 5 ingredients! SO simple and SO delicious! Kids (and adults) gobble this up! Chicken, taco seasoning, Rotel diced tomatoes and green chiles, cream of chicken soup, and Mexican rice. GET THE RECIPE--> https://ed.gr/dv3y7:=:https://www.plainchicken.com/slow-cooker-taco-chicken-rice/"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355749-10159922596032766.png,"With unanimous support, the Senate has confirmed Deborah E. Lipstadt to be the State Department's Special Envoy to Monitor and Combat #Antisemitism. Congratulations, Ambassador Lipstadt. We look forward to working with you. ⬇️ https://www.hadassah.org/press-release/hadassah-congratulates-deborah-lipstadt-on-her-confirmation-as-state-departments-antisemitism-envoy"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355813-2913323222242427.png,Imagine.
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355819-5545537012140611.png,April 9th 1pm on Adam's St. Phoenix AZ #arizonabarriostories #Oldschoolcity #supereventsentertainment
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355823-10159908040197298.png,RedHawks win! Drew Ward and John Silviano bring the offensive fireworks while Alex DuBord locks it down AGAIN in the ninth! Our last seven games: WWWWWWW Game two of the series is tomorrow night at 7:05 pm.
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355828-1372617909867960.png,Remember the SPCA is closed this week for the National Adoption Week at PetSmart Springfield Ohio on Bechtle Ave. These beautiful babies will be there today from 4:30-6:30 for adoption. Stop by and meet your new best friend.
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355830-2982677801984240.png,"Whether we're over 25, over 30, over 40, or over 50... it's okay to be single at ANY age. Ya déjenme en paz. Can a girl just live her single life in peace?😌 #tpi"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355832-5700158806665137.png,"Join us this weekend to celebrate spring while shopping from local growers and makers, while enjoying delicious food trucks each with a signature ramp dish and bluegrass bands! #wncfarmersmarket #springfestival #wncspringfestival #ashevillespring #shoplocalplants #gottobenc"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355838-10159819106592370.png,Wow! Denver you never cease to amaze us! The energy last night was insane and we are so thankful for all the support for Electronic Tuesdays over the past 11 years! Congratulations to last night's winner: Waylo! He joins Dopel and GHAST as our new Electronic Tuesday Resident!
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355842-10159107103494372.png,Want to perform during halftime? Love dance and cheer? If you said YES then signup below for Jr Lightning Girls Camp.
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355849-2205931249573717.png,#NAME?
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355859-10159122704498220.png,"🤩Mishka needs 8 more sponsors to cover a whole year's worth of pig pedicures! He hopes you are one of them! 🚨Hoof care is vital for the larger pigs at the sanctuary. Without it, they will suffer from abscesses, bone infections, and early death. 🐽It costs $21 a month to evaluate, trim, condition, and treat Mishka's hooves!"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355885-5347149578682931.png,"Enrique Tarrio, the leader of the far-right Proud Boys group, has been charged with seditious conspiracy over last year's attack on the U.S. Capitol, reports BBC."
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355889-397404008895642.png,MJAC wishes all of our Jewish friends a Chag Kasher V’Sameakh! May #Passover be a time when all those suffering from oppression see the light of freedom and liberation.
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355895-335178325170839.png,Isn't it wonderful when they encourage prayer in schools? 🙄
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355897-558466445924268.png,I am sis! 👏🏾👑 credit: @legendaryrootz #womenempoweringwomen #blackwomen #support #soukTribe
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355898-539552224482357.png,Why are we like thisss! 😂 #soukMemes
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355908-1159302004604189.png,#repost • Sony Classics Stay after the film for Q&As with Jeffery Robinson and directors Sarah Kunstler and Emily Kunstler this Friday and Saturday at AMC Lincoln Square. WHO WE ARE: A CHRONICLE OF RACISM IN AMERICA opens this MLK weekend in NY & LA. Coming Soon to a theater near you. Showtimes: https://tickets.whowearemovie.com/
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355917-5554091667951347.png,"PLEASE!!! And fellas if you're THAT male, don't let him become you. It's some sad shit to watch. 💪🏾🌱 #itsallove #unapologeticadvice #wegotus #logiciseverything #accountabilitymatters"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355918-999663560911663.png,"Call that Yung Gravy, cuz you know I get it sauced up."
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355926-5101564323296564.png,Please help us welcome the following Staffers to #TeamCtD! Bryan Taylor Dallas Warsaw Scott Sekely Alek Peck
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355927-3266411603629006.png,Checkmate! Thanks @ilanawols #JewBelong
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355928-456654995969294.png,"ENDORSEMENT: Proud to announce that Alfred Froberg, Owner/Operator of Froberg Fruit and Vegetable Farm / Greak's Smokehouse, Alvin, Texas and Drainage Commissioner for C&R 3, has endorsed my campaign for Commissioner. Mr. Froberg and his family have served our community for decades. My family and I have loved picking strawberries from their farm and I am sure you have as well - I am proud to have his support!"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355929-3085547861686753.png,Themes for the State B Tournament!
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355937-3170619979871725.png,"Congress leader Rahul Gandhi on Sunday raised his voice against the application 'auctioning' Muslim women which has already triggered action and outrage, saying the humiliation and communal hatred against women will stop only when all stand in one voice against it. ""The year has changed, the situation has also changed -- now we have to speak,"" Rahul Gandhi tweeted. After a Delhi-based journalist filed a complaint with the Delhi Police against a questionable website for uploading her doctored photos, several politicians condemned it. The Delhi Police registered an FIR on Saturday night."
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355938-10158925297171267.png,"One year ago, on Martin Luther King Jr. Day, the #BlackCatholicProject began! This month we invite you to learn more about Sister Mary Antona Ebo, FSM, who helped found and served as President of the National Black Sisters' Conference. Learn more about Sister Mary Antona: https://adriandominicans.org/Equity-and-Inclusion/sister-mary-antona-ebo-fsm-1924-2017 ✝️ The Black Catholic Project seeks to provide information on prominent Black Catholics who have made significant contributions to the church and society, along with reflection questions and a prayer. #Black #Catholic #Awareness #Church #Equity #Inclusion"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355943-5213949795290907.png,"🚨 2022 ENDORSEMENT ALERT 🚨 Tom O'Halleran has been a leading voice for the DREAM Act and ending family separation. He has consistently fought for expanding healthcare coverage, AZ's green economy, and Israel's security. Jewish Dems are proud to endorse his reelection in AZ-01."
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355944-3071641976418245.png,Nor sexism…
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355945-10159719233970999.png,Some comic relief this Wednesday morning 😂
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355946-1615603668823255.png,"The browning of America was so overwhelming for some, they abandoned common sense and elected someone who shared the same fear, who was the least qualified person ever."
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355947-1308665052875653.png,Compassionate & genuine care matters! That's what we are here for.
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355948-1569182260130820.png,Fraudster shake down! The only Black lives that mattered where theirs!!
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355951-3251852075030002.png,Did You Know?
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355954-1112878995951961.png,Yall don't think women can be faithful?
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355955-1892804244249824.png,Y'all better boycott this bullshit.
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355956-5597922140242407.png,These cute little marble eyes of a critically endangered Ruffed lemur are enough to melt your heart. Follow us as we help fight the extinction of these magnificant primates. Check out our Twitter account and follow us: https://twitter.com/ChaseSanctuary:=:https://twitter.com/chasesanctuary #chaserescuesanctuary #lemurs #primates #notapet #WorldEndangeredSpeciesDay
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355957-5293705497320270.png,Azalea's DNA is in! We can't wait to compare these results with the babies and see what Dad was!
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355958-1383757388806797.png,Meanwhile crossing El Rio
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355962-1638567619845466.png,"I remove stickers like this wherever I see them. They're posted by anarcho-cretins who naturally haven't thought through the implications of their slogans, because a cretin, by definition, is incapable of rational thought. If you point out that terrorists would love open borders, a cretin will smile at you, drool a little, and go, ""Good."" As with crime, we'll never eliminate cretinism from society. That doesn't mean we have to glorify it, though."
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355965-1784354715092385.png,"Tell me, are you a daily, weekly or monthly shopper? Guilty here, seems like I shop for something daily🤷🏻‍♀️. #tees2urdoor #shopaholic #onlineshopping"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355970-2075861839263414.png,I’ve repeatedly implored everyone to watch this series because history is so clear repeating itself. A second season just started airing on PBS last night. Check your listings because last night’s episode will reair this week and then you can set your DVR for the rest of the season.
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355973-10159181639023517.png,"Check out Mustangs Bar & Grill's new menu! Featuring breakfast, lunch and dinner! Open Sunday-Thursday from 8AM-10:30AM / 11AM-2PM / 4PM-9PM & Friday-Saturday from 4PM-10PM"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355974-5688696404495522.png,Update: Reunited Oakland/Franklin lakes Contact 908 403 2176 if seen
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355976-3275752546034362.png,"We are honoring and celebrating Jackie Robinson today! On April 15, 1947, Jackie Robinson was the 1st Black man to play in Major League Baseball with the Brooklyn Dodgers. Jackie Robinson changed the game and broke those barriers for all Black and Brown athletes to enter professional sports! """"A life is not important except in the impact it has on other lives"""" - Jackie Robinson, Thank you 42! #JackieRobinsonDay"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355977-3231516047124679.png,"U.S. Indigenous people with federally recognized tribal affiliations will be able to participate in a recently announced $590 million settlement against drug manufacturer Johnson & Johnson, a company that fueled the opioid epidemic in U.S. Indigenous communities. According to reporting in USA TODAY, ""the settlement will be paid over seven years"" and ""the deal marks the latest in a series of financial payouts to governments grappling with a surge of painkiller addictions and deaths."" ""More than 400 tribes and tribal organizations had accused the prescription drug industry’s largest players of purposely flooding their communities with highly addictive opioids, causing overdose deaths and health care costs to skyrocket."" We will be following this story closely. Source: https://www.usatoday.com/story/news/nation/2022/02/02/cardinal-health-opioid-settlement-mckesson-johnson-johnson-oklahoma-tribes/9312330002/"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355980-7800514926641198.png,"💕🎉🎉 GIVEAWAY 🎉🎉💕 Have you made your reservations for Valentine’s Day yet?! We still have some open spots, but HURRY! They are filling up fast! Reservations can be made by calling (605) 362-0000 OR by visiting GCFB.com ☺️ We would like to treat ONE lucky duo to our Valentine’s Day 3-Course Dinner for 2 on Valentine’s Day! 🍽🥂 To enter, just TAG who you would bring with you and SHARE this post! *Winner will be drawn via random generator on Friday, February 11th. Dinner is only redeemable on Monday, February 14th at the Sioux Falls Granite City."
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355984-5232509750094756.png,Powerful words at the service today…
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355985-1640148329679691.png,A Caribbean Island Is Demanding $10B As Reparations For Slavery: https://buff.ly/398QUy1:=:https://awm.com/a-caribbean-island-is-demanding-10b-as-reparations-for-slavery-2-2-2-3-2/
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355989-3128524117415110.png,Douglas Chaffee
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355992-10159457055267278.png,"Well, it appears I made a formatting error when publishing the results of our ""Best of Upper Bucks 2022"" poll in our March issue. The category of ""Bartender"" was omitted from the list but the result was not. So, all of the results below Bar/Brewpub were skewed by one. Below are the correctly formatted results: Congrats to all the winners and sorry for any confusion! ~cjb"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355993-4736097513141215.png,Are you Lobo's Valentine? Set-up your date today! www.burlingtonnc.gov/pets:=:https://www.burlingtonnc.gov/pets
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355996-10158470094002601.png,Buy a Shangy’s World Famous Slushee (or 7) and help these beautiful animals @ The Sanctuary at Haafsville‼️ A portion of all proceeds from slushee sales will be going directly to the Sanctuary. ❤️🙏
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/355998-10159076836489864.png,Top midterm election issues - bookmark this post for November:
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/356000-4824987890938403.png,"This 'Mexican Spaghetti"" is a delicious one pan meal that's also economical and quick and easy! That makes it a winner for me! For the recipe, click here: https://www.sweetteaandcornbread.net/2021/10/one-skillet-mexican-spaghetti.html #mexicanspaghetti #onepotmeal #pastalovers #mexicanfoodlover"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/356003-1988710474649592.png,"Latest severe outlook for Thursday continues enhanced risk for most of the area. Hail threat is included as well, bottom image."
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/356008-10160023147316834.png,"What does it mean to be a refugee of war? It means being forced from your home, forced to move to another country, because of conflict and violence. According to The UN Refugee Agency (UNHCR), war and ethnic, tribal and religious violence are the world's leading causes of refugees fleeing their home countries. Please continue to pray for refugees of war around the world. Pray that those who have been forced from their homes would be able to find a place of safety and that God would heal the trauma they have experienced."
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/356011-488236016003883.png,Expected wind chills tomorrow morning. More of the same late Wednesday into early Thursday.
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/356013-332291089080212.png,"Last year, Juneteenth was declared a federal holiday. However, for more than 150 years, the African American community has celebrated Juneteenth National Independence Day, also called Emancipation Day or Freedom Day. The holiday commemorates the end of slavery in the United States, observed annually on June 19. This year, the Daughters of Mary Magdalene and the City of Savannah will host the Original Juneteenth Festival Saturday, June 18, from 10 a.m. to 6 p.m. at Wells Park, also known as 38th Street Park. The honorees recognized at the festival are Big Boi from the Emmy award-winning rap group Outkast, the late Mrs. Dorothy Johnson, an award-winning comedian, and Neeali Muhammad, this year’s Juneteenth scholar. There will be live entertainment, such as the Tommy Stokes Band, E. Larry McDuffie, and the St. John Baptist Male Choir and Brother Balance, to name a few. Make plans to stop by and participate in the cultural festivities. This is one event you don’t want to miss!"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/356014-10160219475229744.png,"🎉🇯🇵 In the midst of so much turmoil and crisis, we also have an opportunity to celebrate God’s goodness together. Japan opened its borders to new visas! We have four appointee households that have been waiting to deploy for many months and we are now able to send them off! #missions #ministry"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/356016-4711248835578162.png,"TODAY at 11:59 EST, the public comment period ends for a revision of the 2015 10(j) Rule for Mexican gray #wolves. You can still speak up for wolves. For talking points and how to let USFWS your thoughts: https://mexicanwolves.org/speak-out-mexican-wolf-10j-rule/"
batch_5,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_5/356017-10158679831056848.png,"We are excited to announce that Ustadha Yasmin Mogahed will be teaching ""Why Do We Pray on Time?"" for IlmSpring. Witness Your Child Become A Friend Of Allah! The Secrets Of Salah is a 5 week digital experience starting on January 22nd 2022, for kids aged 9-14 years old. 🎯 www.ilmspring.com:=:https://ilmspring.com/ #IslamicEducation #MuslimParenting #MuslimChildren #islamicparenting #IlmSpring #AlMaghribKids"
